20230720 13:30:00,10.61,10.61,10.22,10.3775,34681100
20230721 13:30:00,10.395,10.77,10.38,10.5575,33013500
20230724 13:30:00,10.54,12.05,10.54,11.3825,108759300
20230725 13:30:00,11.32,12.83,11.32,12.24,102994600
20230726 13:30:00,12.125,13.38,12.125,12.79,137044600
20230727 13:30:00,12.785,13.87,12.785,13.5325,103657400
20230728 13:30:00,13.55,14.78,13.55,14.22,115315800
20230731 13:30:00,14.27,15.46,14.27,15.1525,117336000
20230801 13:30:00,15.21,15.26,14.41,14.79,89527700
20230802 13:30:00,14.745,14.76,13.67,14.2,79548600
20230803 13:30:00,14.185,15.86,14.185,15.165,86032100
20230804 13:30:00,15.07,16.18,14.7,15.365,85010600
20230807 13:30:00,15.29,15.29,14.38,14.855,53768400
20230808 13:30:00,14.92,14.92,13.73,13.98,63081100
20230809 13:30:00,14.01,14.12,13.21,13.685,57706700
20230810 13:30:00,13.705,13.97,13.19,13.505,55643000
20230811 13:30:00,13.43,13.43,12.55,12.8075,54605400
20230814 13:30:00,12.835,12.835,11.94,12.355,67398200
20230815 13:30:00,12.46,12.46,11.55,11.995,71428600
20230816 13:30:00,12.045,12.045,11.15,11.3725,59478400
20230817 13:30:00,11.29,12.41,11.29,11.8225,73315600
20230818 13:30:00,11.705,11.705,10.62,10.8475,68262100
20230821 13:30:00,10.81,11.17,10.54,10.8475,54080100
20230822 13:30:00,10.84,11.33,10.53,10.985,43691900
20230823 13:30:00,11.04,11.04,10.5,10.725,30405000
20230824 13:30:00,10.7,11.11,10.62,10.8325,27131700
20230825 13:30:00,10.8,10.87,10.48,10.69,31666200
20230828 13:30:00,10.705,11.13,10.7,10.975,41943200
20230829 13:30:00,11.035,11.035,9.46,10.3975,124332200
20230830 13:30:00,10.595,10.79,10.39,10.57,46265600
20230831 13:30:00,10.55,10.8,10.26,10.515,51094300
20230901 13:30:00,10.5,11.35,10.5,10.845,76887100
20230905 13:30:00,10.765,11.18,10.72,10.86,37911800
20230906 13:30:00,10.77,10.91,10.47,10.6675,31426100
20230907 13:30:00,10.645,10.645,9.93,10.1125,44603800
20230908 13:30:00,10.125,10.15,9.92,10.0425,26159600
20230911 13:30:00,10.05,10.43,10.02,10.2925,31145700
20230912 13:30:00,10.36,10.88,10.21,10.4725,38297000
20230913 13:30:00,10.4,10.47,10.06,10.2,36890000
20230914 13:30:00,10.135,10.38,10.135,10.2625,26475900
20230915 13:30:00,10.265,10.72,10.265,10.4925,40061100
20230918 13:30:00,10.48,10.48,10.22,10.3425,22615000
20230919 13:30:00,10.34,10.34,8.41,9.025,215935800
20230920 13:30:00,9.045,9.06,8.67,8.827499,122782100
20230921 13:30:00,8.79,8.79,8.35,8.467501,49265600
20230922 13:30:00,8.45,8.8,8.45,8.63,36245100
20230925 13:30:00,8.635,8.635,7.93,8.2,56327000
20230926 13:30:00,8.21,8.58,7.93,8.2675,42481600
20230927 13:30:00,8.28,8.51,8.28,8.4125,24089900
20230928 13:30:00,8.42,8.99,8.36,8.657499,55093400
20230929 13:30:00,8.639999,9.22,8.639999,9.0575,40855100
20231002 13:30:00,9.075,9.075,8.7,8.8475,38390600
20231003 13:30:00,8.844999,8.844999,8.54,8.615,27185700
20231004 13:30:00,8.58,8.85,8.48,8.6675,28056900
20231005 13:30:00,8.67,8.71,8.51,8.635,21933500
20231006 13:30:00,8.66,8.75,8.46,8.605,23293500
20231009 13:30:00,8.605,8.605,8.11,8.3725,39704400
20231010 13:30:00,8.42,8.88,8.35,8.602501,42385700
20231011 13:30:00,8.59,9.19,8.59,9.002501,34029900
20231012 13:30:00,8.96,8.97,8.38,8.6675,37144100
20231013 13:30:00,8.66,8.66,8.27,8.4225,28358100
20231016 13:30:00,8.434999,8.53,8.24,8.414999,24550100
20231017 13:30:00,8.445,8.65,8.29,8.45,18390200
20231018 13:30:00,8.43,8.54,7.87,8.2125,51395200
20231019 13:30:00,8.219999,8.219999,7.59,7.73,39606100
20231020 13:30:00,7.725,7.85,7.47,7.605,31756100
20231023 13:30:00,7.55,7.7,7.31,7.5225,33550400
20231024 13:30:00,7.54,8.12,7.54,7.8325,42841700
20231025 13:30:00,7.825,7.85,7.6,7.7175,28413800
20231026 13:30:00,7.71,7.8,7.52,7.6425,27283600
20231027 13:30:00,7.625,7.81,7.39,7.605,33773500
20231030 13:30:00,7.61,7.64,7.4,7.53,25727700
20231031 13:30:00,7.54,7.54,7.18,7.305,29679200
20231101 13:30:00,7.32,7.45,7.19,7.35,33335100
20231102 13:30:00,7.38,7.93,7.38,7.7825,43628400
20231103 13:30:00,7.755,8.3,7.755,8.1025,56005600
20231106 14:30:00,8.12,8.51,7.86,8.1975,43859700
20231107 14:30:00,8.21,8.21,7.7,7.8425,25233500
20231108 14:30:00,7.885,8,7.68,7.8525,37957600
20231109 14:30:00,7.865,7.96,7.46,7.6775,36134800
20231110 14:30:00,7.645,7.645,7.16,7.4125,39843100
20231113 14:30:00,7.425,7.43,7.11,7.2575,34211200
20231114 14:30:00,7.245,7.64,7.245,7.4775,43383100
20231115 14:30:00,7.47,8.2,7.47,7.8525,55974000
20231116 14:30:00,7.79,7.79,7.14,7.4275,68800100
20231117 14:30:00,7.49,7.5,7.25,7.385,26658000
20231120 14:30:00,7.395,8.03,7.395,7.789999,61880200
20231121 14:30:00,7.74,7.74,7.42,7.565,35697200
20231122 14:30:00,7.565,7.64,7.36,7.5125,21966500
20231124 14:30:00,7.525,7.525,7.28,7.39,22881100
20231127 14:30:00,7.4,7.4,7.18,7.265,33857600
20231128 14:30:00,7.25,7.26,7.02,7.1725,47842500
20231129 14:30:00,7.205,7.52,7.13,7.28,47707000
20231130 14:30:00,7.235,7.34,7.13,7.2475,45953400
20231201 14:30:00,7.26,7.26,7.01,7.14,46621800
20231204 14:30:00,7.145,7.38,7.03,7.2175,53717900
20231205 14:30:00,7.23,7.96,7.23,7.59,89837100
20231206 14:30:00,7.51,8.28,7.51,7.8175,118989400
20231207 14:30:00,7.7,7.96,7.43,7.6825,63206600
20231208 14:30:00,7.67,7.67,7.3,7.405,42582700
20231211 14:30:00,7.375,7.7,7.375,7.57,39418200
20231212 14:30:00,7.585,7.6,7.17,7.4075,59007200
20231213 14:30:00,7.43,7.45,7.05,7.275,57470200
20231214 14:30:00,7.3,8.02,7.3,7.7025,94106100
20231215 14:30:00,7.665,8.14,7.665,7.97,71148600
20231218 14:30:00,8,8.64,8,8.4525,131953000
20231219 14:30:00,8.47,8.9,8.47,8.6875,88664000
20231220 14:30:00,8.67,8.7,7.92,8.2925,105322300
20231221 14:30:00,8.275,8.31,7.99,8.184999,48972700
20231222 14:30:00,8.219999,8.59,8.08,8.297501,55866700
20231226 14:30:00,8.26,9.43,8.26,9.04,130928200
20231227 14:30:00,9.05,9.33,8.89,9.145,99997200
20231228 14:30:00,9.18,9.57,9.12,9.32,91988300
20231229 14:30:00,9.295,9.53,8.95,9.245,74559000
20240102 14:30:00,9.25,9.25,8.38,8.6675,81640300
20240103 14:30:00,8.675,8.675,8.1,8.32,58659300
20240104 14:30:00,8.309999,8.47,8.25,8.33,38412300
20240105 14:30:00,8.3,8.3,8.03,8.125,40604100
20240108 14:30:00,8.110001,8.110001,7.73,7.8925,49933600
20240109 14:30:00,7.895,7.895,7.52,7.68,70100900
20240110 14:30:00,7.68,7.68,7.31,7.45,54569600
20240111 14:30:00,7.47,7.67,7.33,7.4925,52385000
20240112 14:30:00,7.485,7.53,7.16,7.28,48715800
20240116 14:30:00,7.215,7.215,6.45,6.7725,121078900
20240117 14:30:00,6.795,6.795,6.12,6.2625,63011800
20240118 14:30:00,6.255,6.54,6.1,6.355,71543500
20240119 14:30:00,6.39,6.39,5.86,6.06,81997000
20240122 14:30:00,6.11,6.17,5.8,5.945,74314700
20240123 14:30:00,5.905,6.88,5.905,6.415,119010800
20240124 14:30:00,6.305,6.59,6.01,6.2925,76001000
20240125 14:30:00,6.285,6.285,5.83,5.965,59221400
20240126 14:30:00,5.975,6.15,5.97,6.065,39437600
20240129 14:30:00,6.07,6.16,5.95,6.0825,40118400
20240130 14:30:00,6.11,6.11,5.79,5.9075,66444800
20240131 14:30:00,5.9,5.9,5.43,5.65,75799300
20240201 14:30:00,5.655,5.92,5.54,5.725,51425400
