20230515 13:30:00,173.095,173.21,171.47,172.4775,37266700
20230516 13:30:00,172.615,173.14,171.8,172.25,42110300
20230517 13:30:00,172.03,172.93,170.42,171.9375,57951600
20230518 13:30:00,172.2,175.24,172.2,173.9675,65496700
20230519 13:30:00,174.025,176.39,174.025,175.72,55772400
20230522 13:30:00,175.775,175.775,173.45,174.085,43570900
20230523 13:30:00,174.09,174.09,171.28,172.3375,50747300
20230524 13:30:00,172.345,172.42,170.52,171.4675,45143500
20230525 13:30:00,171.465,173.9,171.465,172.7475,56058300
20230526 13:30:00,172.7,175.77,172.7,174.4075,54835000
20230530 13:30:00,174.375,178.99,174.375,177.455,55964400
20230531 13:30:00,177.13,179.35,176.76,177.6725,99625300
20230601 13:30:00,177.29,180.12,176.93,178.71,68901800
20230602 13:30:00,178.895,181.78,178.895,180.755,61945900
20230605 13:30:00,180.99,184.95,178.04,181.3,121946500
20230606 13:30:00,181.105,181.105,177.43,179.1825,64848400
20230607 13:30:00,179.59,181.21,177.32,178.6975,61944600
20230608 13:30:00,178.13,180.84,177.46,179.1925,50214900
20230609 13:30:00,179.235,182.23,179.235,181.33,48870700
20230612 13:30:00,181.23,183.89,180.97,182.48,54274900
20230613 13:30:00,182.53,184.15,182.44,183.175,54929100
20230614 13:30:00,183.055,184.39,182.02,183.4325,57462900
20230615 13:30:00,183.66,186.52,183.66,185.0675,65433200
20230616 13:30:00,184.985,186.99,184.27,185.7275,101235600
20230620 13:30:00,185.825,186.1,184.41,184.9825,49799100
20230621 13:30:00,184.71,185.41,182.59,184.215,49515700
20230622 13:30:00,184.43,187.05,183.67,185.365,51245300
20230623 13:30:00,185.37,187.56,185.01,186.2,53079300
20230626 13:30:00,186.115,188.05,185.23,186.345,48088700
20230627 13:30:00,186.05,188.39,185.67,187.0025,50730800
20230628 13:30:00,186.975,189.9,186.975,188.67,51216800
20230629 13:30:00,188.59,190.07,188.59,189.42,46347300
20230630 13:30:00,189.335,194.48,189.335,192.835,85069600
20230703 13:30:00,192.8,193.88,191.76,192.97,31458200
20230705 13:30:00,193.12,193.12,190.62,191.625,46920300
20230706 13:30:00,191.45,192.02,189.2,190.7175,45094300
20230707 13:30:00,190.825,192.67,190.24,191.25,46778000
20230710 13:30:00,191.045,191.045,187.04,188.725,59922200
20230711 13:30:00,188.935,189.3,186.6,188.285,46638100
20230712 13:30:00,188.62,191.7,188.47,189.905,60750200
20230713 13:30:00,189.725,191.19,189.725,190.5025,41342300
20230714 13:30:00,190.52,191.18,189.63,190.4325,41573900
20230717 13:30:00,190.46,194.32,190.46,193.005,50520200
20230718 13:30:00,192.945,194.33,192.42,193.4575,48353800
20230719 13:30:00,193.54,198.23,192.65,194.77,80507300
20230720 13:30:00,194.1,196.47,192.5,194.2975,59581200
20230721 13:30:00,194.11,194.97,191.23,193.06,71917800
20230724 13:30:00,193.02,194.91,192.25,193.33,45377800
20230725 13:30:00,193.08,194.44,192.92,193.5775,37283200
20230726 13:30:00,193.475,195.64,193.32,194.2825,47471900
20230727 13:30:00,194.085,197.2,192.55,194.7475,47460200
20230728 13:30:00,194.62,196.63,194.14,195.3175,48291400
20230731 13:30:00,195.25,196.49,195.25,196.065,38824100
20230801 13:30:00,196.255,196.73,195.28,195.965,35175100
20230802 13:30:00,195.925,195.925,191.85,193.6625,50389300
20230803 13:30:00,193.81,193.81,190.69,191.45,61235200
20230804 13:30:00,191.37,191.37,181.92,184.2025,115799700
20230807 13:30:00,183.755,183.755,177.35,180.365,97576100
20230808 13:30:00,180.49,180.49,177.58,179.335,67823000
20230809 13:30:00,179.745,180.93,177.01,179.25,60378500
20230810 13:30:00,179.53,180.75,177.6,178.95,54686900
20230811 13:30:00,178.725,178.725,176.55,177.57,51988100
20230814 13:30:00,177.555,179.69,177.31,178.6075,43675600
20230815 13:30:00,178.715,179.48,177.05,178.215,43622600
20230816 13:30:00,178.165,178.54,176.5,177.185,46964900
20230817 13:30:00,176.85,177.51,173.48,175.5325,66062900
20230818 13:30:00,175.57,175.57,171.96,173.4625,61114200
20230821 13:30:00,173.395,176.13,173.395,175.195,46311900
20230822 13:30:00,175.455,177.68,175.455,177.055,42084200
20230823 13:30:00,177.145,181.55,177.145,179.88,52722800
20230824 13:30:00,179.82,181.1,176.01,178.54,54945800
20230825 13:30:00,178.525,179.15,175.82,177.74,51449600
20230828 13:30:00,177.995,180.59,177.995,179.855,43820700
20230829 13:30:00,180.14,184.9,179.5,182.055,53003900
20230830 13:30:00,181.91,187.85,181.91,186.295,60813900
20230831 13:30:00,186.295,189.12,186.295,188.0775,60794500
20230901 13:30:00,187.855,189.92,187.855,189.2875,45732600
20230905 13:30:00,189.475,189.98,187.61,188.8925,45280000
20230906 13:30:00,188.99,188.99,181.47,185.4075,81755800
20230907 13:30:00,185.655,185.655,173.54,176.1225,112488800
20230908 13:30:00,176.37,180.24,176.37,178.64,65551300
20230911 13:30:00,178.265,180.3,177.34,179.2675,58953100
20230912 13:30:00,179.715,180.13,174.82,177.685,90370200
20230913 13:30:00,177.895,177.895,173.98,175.5,84267900
20230914 13:30:00,175.36,176.1,173.58,174.855,60895800
20230915 13:30:00,174.87,176.5,173.82,175.4525,109205100
20230918 13:30:00,175.745,179.38,175.745,177.5,67257600
20230919 13:30:00,177.225,179.63,177.13,178.3375,51826900
20230920 13:30:00,178.295,179.7,175.4,177.4625,58436200
20230921 13:30:00,177.375,177.375,173.86,174.66,63047900
20230922 13:30:00,174.24,177.08,174.05,175.1475,56725400
20230925 13:30:00,174.73,176.97,174.15,175.35,46172700
20230926 13:30:00,175.14,175.2,171.66,173.41,64588900
20230927 13:30:00,173.39,173.39,169.05,171.285,66921800
20230928 13:30:00,171.525,172.03,167.62,169.92,56294400
20230929 13:30:00,170.015,173.07,170.015,171.66,51814200
20231002 13:30:00,171.615,174.3,170.93,172.55,52164500
20231003 13:30:00,172.485,173.63,170.82,172.2775,49594600
20231004 13:30:00,172.33,174.21,170.97,172.4825,53020300
20231005 13:30:00,172.375,175.45,172.375,174.2075,48527900
20231006 13:30:00,174.35,177.99,173.18,175.615,57224100
20231009 13:30:00,175.645,179.05,175.645,177.6625,42390800
20231010 13:30:00,177.9,179.72,177.9,178.54,43698000
20231011 13:30:00,178.245,179.85,177.6,178.8625,47551100
20231012 13:30:00,179,182.34,179,180.54,56743100
20231013 13:30:00,180.39,181.93,178.14,180.085,51427100
20231016 13:30:00,180.135,180.135,176.51,177.765,52517000
20231017 13:30:00,177.735,178.42,174.8,176.755,57549400
20231018 13:30:00,176.9,177.58,175.11,176.0275,54764400
20231019 13:30:00,175.71,177.84,175.19,176.1325,59302900
20231020 13:30:00,175.75,175.75,172.64,174.0625,64189300
20231023 13:30:00,174.095,174.095,169.93,171.9625,55980100
20231024 13:30:00,171.955,173.67,171.45,172.9025,43816600
20231025 13:30:00,173.245,173.245,170.65,171.6725,57157000
20231026 13:30:00,171.49,171.49,165.67,168.5775,70625300
20231027 13:30:00,168.63,168.96,166.83,167.73,58499100
20231030 13:30:00,167.565,171.17,167.565,169.8375,51131000
20231031 13:30:00,169.655,170.9,167.9,169.73,44846000
20231101 13:30:00,170.06,174.23,170.06,172.33,56934900
20231102 13:30:00,172.485,177.78,172.485,176.5825,77334800
20231103 13:30:00,176.545,176.82,173.35,175.265,79763700
20231106 14:30:00,175.445,179.43,175.445,177.8125,63841300
20231107 14:30:00,177.805,182.44,177.805,180.6025,70530000
20231108 14:30:00,180.5,183.45,180.5,182.57,49340300
20231109 14:30:00,182.62,184.12,181.81,182.825,53763500
20231110 14:30:00,182.685,186.57,182.685,185.1175,66133400
20231113 14:30:00,185.185,186.03,184.21,185.215,43627500
20231114 14:30:00,185.31,188.11,185.31,187.3875,60108400
20231115 14:30:00,187.57,189.5,187.57,188.285,53790500
20231116 14:30:00,187.93,190.96,187.93,189.7225,54412900
20231117 14:30:00,189.64,190.38,188.57,189.7225,50922700
20231120 14:30:00,189.97,191.91,189.88,190.7825,46505100
20231121 14:30:00,190.67,191.52,189.74,190.8275,38134500
20231122 14:30:00,191.025,192.93,190.83,191.64,39617700
20231124 14:30:00,191.4,191.4,189.25,190.2475,24048300
20231127 14:30:00,190.42,190.67,188.9,189.82,40552600
20231128 14:30:00,189.855,191.08,189.4,190.165,38415400
20231129 14:30:00,190.09,192.09,188.97,190.3325,43014200
20231130 14:30:00,190.135,190.32,188.19,189.575,48794400
20231201 14:30:00,189.895,191.56,189.23,190.59,45679300
20231204 14:30:00,190.785,190.785,187.45,189.2275,43389500
20231205 14:30:00,189.705,194.4,189.705,192.0525,66628400
20231206 14:30:00,191.815,194.76,191.815,193.41,41089700
20231207 14:30:00,193.385,195,193.385,194.1225,47477700
20231208 14:30:00,193.95,195.99,193.67,194.8925,53377300
20231211 14:30:00,194.955,194.955,191.42,192.8,60943700
20231212 14:30:00,193.145,194.72,191.72,193.5575,52696900
20231213 14:30:00,193.895,198,193.895,196.475,70404200
20231214 14:30:00,196.525,199.62,196.16,197.9775,66831600
20231215 14:30:00,198.065,198.4,197,197.625,128256700
20231218 14:30:00,197.55,197.55,194.39,195.75,55751900
20231219 14:30:00,195.99,196.95,195.89,196.485,40714100
20231220 14:30:00,196.55,197.68,194.83,196.06,52242800
20231221 14:30:00,195.865,197.08,193.5,195.34,46482500
20231222 14:30:00,195.39,195.41,192.97,194.29,37122800
20231226 14:30:00,194.39,194.39,192.83,193.345,28919300
20231227 14:30:00,193.33,193.5,191.09,192.5575,48087700
20231228 14:30:00,192.82,194.66,192.82,193.8875,34049900
20231229 14:30:00,193.86,194.4,191.73,193.14,42628800
20240102 14:30:00,193.215,193.215,183.89,186.28,82488700
20240103 14:30:00,186.395,186.395,183.43,184.445,58414500
20240104 14:30:00,184.235,184.235,180.88,182.0075,71983600
20240105 14:30:00,182.03,182.76,180.17,181.525,62303300
20240108 14:30:00,181.585,185.6,181.5,183.6875,59144500
20240109 14:30:00,183.825,185.15,182.73,184.235,42841800
20240110 14:30:00,184.53,186.4,183.92,185.215,46792900
20240111 14:30:00,185.27,187.05,183.62,185.7,49128400
20240112 14:30:00,186.065,186.74,185.19,185.9775,40444700
20240116 14:30:00,185.99,185.99,180.93,182.745,65603000
20240117 14:30:00,182.895,182.93,180.3,181.795,47317400
20240118 14:30:00,181.975,189.14,181.975,187.4225,78005800
20240119 14:30:00,187.36,191.95,187.36,190.415,68741000
20240122 14:30:00,190.445,195.33,190.445,193.445,60133900
20240123 14:30:00,193.095,195.75,193.095,194.945,42355600
20240124 14:30:00,195.1,196.38,194.34,195.16,53631300
20240125 14:30:00,194.96,196.27,193.11,194.6925,54822100
20240126 14:30:00,194.695,194.76,191.94,193.3475,44594000
20240129 14:30:00,193.345,193.345,189.58,191.38,47145600
20240130 14:30:00,191.87,191.87,187.47,189.5625,55859400
20240131 14:30:00,189.49,189.49,184.35,185.7225,55467800
20240201 14:30:00,185.72,186.95,183.82,185.405,64885400
20240202 14:30:00,185.425,187.33,179.25,183.0725,102518000
20240205 14:30:00,182.855,189.25,182.855,187.73,69668800
20240206 14:30:00,187.915,189.31,186.77,188.06,43490800
20240207 14:30:00,188.08,191.05,188.08,189.9275,53439000
20240208 14:30:00,190.025,190.025,187.35,188.65,40962000
20240209 14:30:00,188.855,189.99,188,188.8725,45155200
20240212 14:30:00,188.75,188.75,186.79,187.7575,41781900
20240213 14:30:00,187.785,187.785,183.51,185.1325,56529500
20240214 14:30:00,185.405,185.53,182.44,184.36,54630500
20240215 14:30:00,184.735,184.735,181.35,183.3125,65434500
20240216 14:30:00,183.705,184.85,181.67,183.0625,49701400
20240220 14:30:00,182.865,182.865,180,181.445,53665600
20240221 14:30:00,181.675,182.89,180.66,181.9525,41529700
20240222 14:30:00,182.13,184.96,182.13,183.8175,52292200
20240223 14:30:00,183.925,185.04,182.23,183.7,45119700
20240226 14:30:00,183.765,183.765,180.65,181.7025,40867400
20240227 14:30:00,181.7,183.92,179.56,181.8025,54318900
20240228 14:30:00,181.865,183.12,180.13,181.795,48953900
20240229 14:30:00,181.965,182.57,179.53,181.03,136682600
20240301 14:30:00,181.01,181.01,177.38,179.28,73488000
20240304 14:30:00,179.605,179.605,173.79,175.485,81510100
20240305 14:30:00,175.625,175.625,169.62,170.635,95132400
20240306 14:30:00,170.44,171.24,168.68,170.025,68587700
20240307 14:30:00,170.09,170.73,168.49,169.3425,71765100
20240308 14:30:00,169.075,173.7,168.94,170.5925,76114600
20240311 13:30:00,169.865,174.38,169.865,173.03,60139500
20240312 13:30:00,172.845,174.03,171.01,172.855,59825400
20240313 13:30:00,173.19,173.19,170.76,171.9625,52488700
20240314 13:30:00,171.95,174.31,171.95,173.0675,72913500
20240315 13:30:00,172.955,172.955,170.29,171.675,121664700
20240318 13:30:00,171.895,177.71,171.895,175.13,75604200
20240319 13:30:00,174.645,176.61,173.03,175.015,55215200
20240320 13:30:00,175.21,178.67,175.09,177.0375,53423100
20240321 13:30:00,177.195,177.49,170.84,174.1875,106181300
20240322 13:30:00,174.21,174.21,170.06,171.7875,71106600
20240325 13:30:00,172.02,172.02,169.45,170.7025,54288300
20240326 13:30:00,170.71,171.42,169.58,170.1775,57388400
20240327 13:30:00,169.855,173.6,169.855,171.8575,60273300
20240328 13:30:00,171.86,172.23,170.51,171.4925,65672700
20240401 13:30:00,171.615,171.615,169.48,170.4875,46240500
20240402 13:30:00,170.61,170.61,168.23,168.8725,49329500
20240403 13:30:00,168.96,170.68,168.58,169.425,47691700
20240404 13:30:00,169.22,171.92,168.82,169.9625,53704400
20240405 13:30:00,169.555,170.39,168.95,169.6275,42055200
20240408 13:30:00,169.585,169.585,168.24,168.73,37425500
20240409 13:30:00,168.74,170.08,168.35,169.2,42451200
20240410 13:30:00,169.185,169.185,167.11,168.195,49709300
20240411 13:30:00,168.29,175.46,168.16,171.75,91070300
20240412 13:30:00,171.69,178.36,171.69,175.845,101593300
20240415 13:30:00,175.405,176.63,172.5,174.295,73531800
20240416 13:30:00,174.025,174.025,168.27,170.79,73711200
20240417 13:30:00,170.565,170.65,168,169.065,50901200
20240418 13:30:00,168.805,168.805,166.55,167.565,43122900
20240419 13:30:00,167.535,167.535,164.08,165.4225,67772100
20240422 13:30:00,165.605,167.26,164.77,165.8475,48116400
20240423 13:30:00,165.68,167.05,164.92,166.055,49537800
20240424 13:30:00,166.125,169.3,166.125,167.7675,48251800
20240425 13:30:00,167.78,170.61,167.78,169.545,50558300
20240426 13:30:00,169.71,171.34,169.18,169.925,44838400
20240429 13:30:00,169.59,176.03,169.59,174,68169400
20240430 13:30:00,173.435,174.99,170,172.1625,65934800
20240501 13:30:00,171.83,172.71,169.11,170.175,50383100
20240502 13:30:00,169.44,173.42,169.44,172.4625,94214900
20240503 13:30:00,172.77,187,172.77,184.9225,163224100
20240506 13:30:00,185.015,185.015,180.42,182.17,78569700
20240507 13:30:00,182.03,184.9,181.32,183.0175,77305800
20240508 13:30:00,182.925,183.07,181.45,182.5275,45057100
20240509 13:30:00,182.795,184.66,182.11,183.475,48983000
20240510 13:30:00,183.565,185.09,182.13,183.7925,50759500
20240513 13:30:00,183.975,187.1,183.975,185.86,72044800
20240514 13:30:00,185.86,188.3,185.86,187.3825,52393600
20240515 13:30:00,187.47,190.65,187.37,188.9125,70400000
20240516 13:30:00,188.815,191.1,188.815,190.2675,52845200
20240517 13:30:00,190.155,190.81,189.18,189.8425,41282900
20240520 13:30:00,189.69,191.92,189.01,190.325,44361300
20240521 13:30:00,190.185,192.73,190.185,191.7725,42309400
20240522 13:30:00,191.72,192.82,190.27,191.565,34648500
20240523 13:30:00,191.585,191.585,186.63,188.8725,51005900
20240524 13:30:00,188.93,190.58,188.04,189.355,36294600
20240528 13:30:00,189.4,193,189.1,190.9,52280100
20240529 13:30:00,190.75,192.25,189.51,190.415,53068000
20240530 13:30:00,189.95,192.18,189.95,191.215,49947900
20240531 13:30:00,191.025,192.57,189.91,191.5425,75158300
20240603 13:30:00,191.845,194.99,191.845,193.61,50080500
20240604 13:30:00,193.465,195.32,193.03,194.335,47471400
20240605 13:30:00,194.495,196.9,194.495,195.76,54156800
20240606 13:30:00,195.635,196.5,194.17,195.21,41181800
20240607 13:30:00,195.085,196.94,194.14,195.655,53103900
20240610 13:30:00,195.77,197.3,192.15,194.8675,97262100
20240611 13:30:00,195.01,207.16,193.63,200.3975,172373300
20240612 13:30:00,200.4,220.2,200.4,211.885,198134300
20240613 13:30:00,210.22,216.75,210.22,214.3325,97862700
20240614 13:30:00,214.49,215.17,211.3,213.2025,70122700
20240617 13:30:00,213.17,218.95,212.72,215.4275,93728300
20240618 13:30:00,215.02,218.63,213,215.8775,79943300
20240620 13:30:00,215.94,215.94,208.85,211.675,86172500
20240621 13:30:00,211.805,211.89,207.11,209.22,246421400
20240624 13:30:00,208.94,212.7,206.59,208.7875,80727000
20240625 13:30:00,207.93,211.38,207.93,209.5525,56713900
20240626 13:30:00,209.11,214.86,209.11,212.5625,66213200
20240627 13:30:00,212.375,215.74,212.35,214.22,49772700
20240628 13:30:00,214.395,216.07,210.3,213.19,82542700
20240701 13:30:00,213.195,217.51,211.92,214.5675,60402900
20240702 13:30:00,214.42,220.38,214.42,217.975,58046200
20240703 13:30:00,218.21,221.55,218.21,220.5325,37369800
20240705 13:30:00,220.775,226.45,220.775,224.0225,60412400
20240708 13:30:00,223.995,227.85,223.25,226.5025,59085900
20240709 13:30:00,227.455,229.4,226.37,228.095,48076100
20240710 13:30:00,228.305,233.08,228.305,231.1525,62627700
20240711 13:30:00,231.14,232.39,225.77,229.28,64710600
20240712 13:30:00,229.48,232.64,228.68,230.195,53046500
20240715 13:30:00,229.73,237.23,229.73,235.3,62631300
20240716 13:30:00,235.44,236.27,232.33,234.605,43234300
20240717 13:30:00,234.91,234.91,226.64,229.1075,57345900
20240718 13:30:00,229.165,230.44,222.27,226.7925,66034600
20240719 13:30:00,227.23,227.23,223.28,224.8025,49151500
20240722 13:30:00,224.565,227.78,223.09,225.46,48201800
20240723 13:30:00,225.485,226.94,222.68,224.75,39960300
20240724 13:30:00,224.69,224.8,217.13,221.1175,61777600
20240725 13:30:00,221.27,221.27,214.62,217.9725,51391200
20240726 13:30:00,218.21,219.49,216.01,218.04,41601300
20240729 13:30:00,218.33,219.3,215.75,217.5625,36311800
20240730 13:30:00,217.6,220.33,216.12,218.61,41643800
20240731 13:30:00,218.995,223.82,218.995,221.9925,50036300
20240801 13:30:00,221.76,224.48,217.02,221.0575,62501000
20240802 13:30:00,221.365,225.6,217.71,220.58,105568600
20240805 13:30:00,219.505,219.505,196,204.465,119548600
20240806 13:30:00,204.18,209.99,201.07,205.8975,69660500
20240807 13:30:00,206.265,213.64,206.265,209.1875,63516400
20240808 13:30:00,208.36,214.2,208.36,212.3625,47161100
20240809 13:30:00,213.21,216.78,211.97,214.2725,42201600
20240812 13:30:00,214.17,219.51,214.17,217.1775,38028100
20240813 13:30:00,216.8,221.89,216.8,220.295,44155300
20240814 13:30:00,220.14,223.03,219.7,221.255,41960600
20240815 13:30:00,221.145,225.35,221.145,224.3575,46414000
20240816 13:30:00,224.66,226.83,223.65,225.1125,44340200
20240819 13:30:00,224.985,225.99,223.04,225.16,40687800
20240820 13:30:00,225.805,227.17,225.45,226.225,30299000
20240821 13:30:00,226.14,227.98,225.05,226.4875,34765500
20240822 13:30:00,226.46,228.34,223.9,226.14,43695300
20240823 13:30:00,226.16,228.22,224.33,226.2625,38677300
20240826 13:30:00,226.25,227.28,223.89,226.2775,30602200
